SourceFile,FileName,Make,Model,Orientation,FNumber,ExposureProgram,ExposureTime,ISO,ApertureValue,Flash,FocalLength,DigitalZoomRatio,SceneCaptureType,ImageWidth,ImageHeight
./Note 2 Telephoto/20221024_132406.jpg,20221024_132406.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132348.jpg,20221024_132348.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132605.jpg,20221024_132605.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132349.jpg,20221024_132349.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132407.jpg,20221024_132407.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132306.jpg,20221024_132306.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/14,640,1.5,No Flash,4.3 mm,2,Standard,4032,3024
./Note 2 Telephoto/20221024_132312.jpg,20221024_132312.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/14,640,1.5,No Flash,4.3 mm,2,Standard,4032,3024
./Note 2 Telephoto/20221024_132333(0).jpg,20221024_132333(0).jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132528.jpg,20221024_132528.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132514.jpg,20221024_132514.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132515.jpg,20221024_132515.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132529.jpg,20221024_132529.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132503.jpg,20221024_132503.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132517.jpg,20221024_132517.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132516.jpg,20221024_132516.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132258.jpg,20221024_132258.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/14,640,1.5,No Flash,4.3 mm,2,Standard,4032,3024
./Note 2 Telephoto/20221024_132304.jpg,20221024_132304.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/14,640,1.5,No Flash,4.3 mm,2,Standard,4032,3024
./Note 2 Telephoto/20221024_132310.jpg,20221024_132310.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/14,640,1.5,No Flash,4.3 mm,2,Standard,4032,3024
./Note 2 Telephoto/20221024_132338.jpg,20221024_132338.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132300.jpg,20221024_132300.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/14,640,1.5,No Flash,4.3 mm,2,Standard,4032,3024
./Note 2 Telephoto/20221024_132328.jpg,20221024_132328.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132506.jpg,20221024_132506.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132512.jpg,20221024_132512.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132513.jpg,20221024_132513.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132507.jpg,20221024_132507.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132329.jpg,20221024_132329.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132315.jpg,20221024_132315.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/14,640,1.5,No Flash,4.3 mm,2,Standard,4032,3024
./Note 2 Telephoto/20221024_132403(0).jpg,20221024_132403(0).jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132511.jpg,20221024_132511.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132505.jpg,20221024_132505.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132511(0).jpg,20221024_132511(0).jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132340(0).jpg,20221024_132340(0).jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132504.jpg,20221024_132504.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132510.jpg,20221024_132510.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132302.jpg,20221024_132302.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/14,640,1.5,No Flash,4.3 mm,2,Standard,4032,3024
./Note 2 Telephoto/20221024_132338(0).jpg,20221024_132338(0).jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132327.jpg,20221024_132327.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132333.jpg,20221024_132333.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132506(0).jpg,20221024_132506(0).jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132509.jpg,20221024_132509.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132521.jpg,20221024_132521.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132520.jpg,20221024_132520.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132508.jpg,20221024_132508.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132530(0).jpg,20221024_132530(0).jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132332.jpg,20221024_132332.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132330.jpg,20221024_132330.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132522.jpg,20221024_132522.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132523.jpg,20221024_132523.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132331.jpg,20221024_132331.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132335.jpg,20221024_132335.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132527.jpg,20221024_132527.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132532.jpg,20221024_132532.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132526.jpg,20221024_132526.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132308.jpg,20221024_132308.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/14,640,1.5,No Flash,4.3 mm,2,Standard,4032,3024
./Note 2 Telephoto/20221024_132334.jpg,20221024_132334.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132336(0).jpg,20221024_132336(0).jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132336.jpg,20221024_132336.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132408(0).jpg,20221024_132408(0).jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132256.jpg,20221024_132256.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/14,640,1.5,No Flash,4.3 mm,2,Standard,4032,3024
./Note 2 Telephoto/20221024_132347(0).jpg,20221024_132347(0).jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132530.jpg,20221024_132530.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132524.jpg,20221024_132524.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132516(0).jpg,20221024_132516(0).jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132518.jpg,20221024_132518.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132519.jpg,20221024_132519.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132525.jpg,20221024_132525.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132531.jpg,20221024_132531.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132337.jpg,20221024_132337.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132344.jpg,20221024_132344.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132350.jpg,20221024_132350.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132351.jpg,20221024_132351.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132345.jpg,20221024_132345.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132409.jpg,20221024_132409.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132353.jpg,20221024_132353.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132347.jpg,20221024_132347.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132346.jpg,20221024_132346.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132352.jpg,20221024_132352.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132400(0).jpg,20221024_132400(0).jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132408.jpg,20221024_132408.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132356.jpg,20221024_132356.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132343.jpg,20221024_132343.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132357.jpg,20221024_132357.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132341.jpg,20221024_132341.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132355.jpg,20221024_132355.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132354.jpg,20221024_132354.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 2 Telephoto/20221024_132340.jpg,20221024_132340.jpg,samsung,SM-N970U1,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./S20 1 Selfie/20221024_141823.jpg,20221024_141823.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141758.jpg,20221024_141758.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141759.jpg,20221024_141759.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141822.jpg,20221024_141822.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141836.jpg,20221024_141836.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141752(0).jpg,20221024_141752(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141802(1).jpg,20221024_141802(1).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141824(0).jpg,20221024_141824(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141808.jpg,20221024_141808.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141820.jpg,20221024_141820.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141834.jpg,20221024_141834.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141828(0).jpg,20221024_141828(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141810(1).jpg,20221024_141810(1).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141826(1).jpg,20221024_141826(1).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141800(0).jpg,20221024_141800(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141835.jpg,20221024_141835.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141821.jpg,20221024_141821.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141809.jpg,20221024_141809.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141834(1).jpg,20221024_141834(1).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141834(0).jpg,20221024_141834(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141825.jpg,20221024_141825.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141831.jpg,20221024_141831.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141819.jpg,20221024_141819.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141800(1).jpg,20221024_141800(1).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141826(0).jpg,20221024_141826(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141810(0).jpg,20221024_141810(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141818.jpg,20221024_141818.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141830.jpg,20221024_141830.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141824.jpg,20221024_141824.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141802(0).jpg,20221024_141802(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141832.jpg,20221024_141832.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141826.jpg,20221024_141826.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141827.jpg,20221024_141827.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141833.jpg,20221024_141833.jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141806(0).jpg,20221024_141806(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141756(1).jpg,20221024_141756(1).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141818(0).jpg,20221024_141818(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141814(0).jpg,20221024_141814(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141822(0).jpg,20221024_141822(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141804(1).jpg,20221024_141804(1).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141754(0).jpg,20221024_141754(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141830(0).jpg,20221024_141830(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141758(0).jpg,20221024_141758(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141816(1).jpg,20221024_141816(1).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141808(0).jpg,20221024_141808(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141758(1).jpg,20221024_141758(1).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141816(0).jpg,20221024_141816(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141804(0).jpg,20221024_141804(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141832(0).jpg,20221024_141832(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141756(0).jpg,20221024_141756(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141818(1).jpg,20221024_141818(1).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/29,400,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
./S20 1 Selfie/20221024_141820(0).jpg,20221024_141820(0).jpg,samsung,SM-G781U1,Rotate 90 CW,2.2,Program AE,1/39,500,2.2,No Flash,3.7 mm,1.23,Standard,2944,2208
